,id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,USER__current_age,USER__retirement_age,USER__birth_year,USER__birth_month,USER__gender,USER__latitude,USER__longitude,USER__per_capita_income,USER__yearly_income,USER__total_debt,USER__credit_score,USER__num_credit_cards
5661,2992,1215,Visa,Debit,2008-07-01,1,2,18112,2008-05-01,2011,0,53,68,1967,2,Female,32.84,-116.88,20673,42152,55576,751,1
5662,5476,1992,Visa,Debit,2021-06-01,1,1,13034,2006-11-01,2006,0,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5
5663,5327,1992,Visa,Debit (Prepaid),2021-04-01,1,1,71,2017-10-01,2017,0,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5
5664,1132,1992,Visa,Debit,2021-05-01,1,1,10374,2007-02-01,2007,0,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5
5665,4442,1992,Visa,Debit,2016-09-01,1,1,13382,2014-08-01,2014,0,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5
5666,3797,1992,Visa,Debit,2020-02-01,1,1,11063,2006-07-01,2011,0,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5
5667,705,968,Mastercard,Credit,2020-03-01,1,2,700,2020-01-01,2020,0,21,69,1998,9,Female,42.88,-78.85,14456,29475,48741,722,1
5668,5974,19,Mastercard,Debit (Prepaid),2023-02-01,1,2,55,2009-12-01,2011,0,82,68,1937,5,Female,34.41,-119.7,23071,34903,1336,630,1
5669,1133,1605,Visa,Debit,2024-01-01,1,1,18358,2007-02-01,2010,0,39,67,1980,5,Male,39.5,-84.37,19293,39336,43747,690,3
5670,3231,1605,Visa,Credit,2022-10-01,1,1,8700,2001-06-01,2010,0,39,67,1980,5,Male,39.5,-84.37,19293,39336,43747,690,3
5671,5975,1605,Mastercard,Debit,2009-12-01,1,2,1966,2009-12-01,2011,0,39,67,1980,5,Male,39.5,-84.37,19293,39336,43747,690,3
5672,3123,463,Mastercard,Debit,2017-11-01,1,1,13257,2012-05-01,2012,0,32,74,1987,5,Female,40.71,-73.99,19744,40256,0,719,2
5673,5746,463,Visa,Debit,2019-12-01,1,1,20297,2019-11-01,2019,0,32,74,1987,5,Female,40.71,-73.99,19744,40256,0,719,2
5674,1986,1365,Visa,Credit,2023-04-01,1,2,7500,2020-02-01,2020,0,18,65,2002,2,Male,38.23,-122.56,26752,54547,92901,751,1
5675,3328,809,Mastercard,Debit,2018-10-01,1,1,31696,2006-06-01,2015,0,54,66,1965,5,Female,41.76,-88.15,41979,85596,159101,618,1
5676,1202,590,Amex,Credit,2010-09-01,1,2,7400,2010-02-01,2012,0,37,66,1982,6,Male,34.17,-86.83,17198,35060,39104,724,2
5677,262,590,Visa,Debit,2022-11-01,0,2,7644,2010-01-01,2010,0,37,66,1982,6,Male,34.17,-86.83,17198,35060,39104,724,2
5678,2555,1904,Visa,Credit,2021-06-01,0,1,13600,2007-04-01,2011,0,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5
5679,2575,1904,Mastercard,Debit (Prepaid),2022-11-01,1,1,40,2008-04-01,2011,0,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5
5680,3656,1904,Mastercard,Debit (Prepaid),2007-08-01,1,2,61,2000-07-01,2013,0,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5
5681,1004,1904,Mastercard,Debit,2022-07-01,1,1,7597,2002-02-01,2005,0,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5
5682,2498,1904,Visa,Credit,2024-07-01,0,2,9900,2005-04-01,2006,0,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5
5683,1120,545,Mastercard,Debit,2021-12-01,1,2,7898,2007-02-01,2014,0,55,67,1964,10,Male,40.67,-89.54,22416,45707,113194,715,3
5684,6140,545,Amex,Credit,2020-02-01,1,1,12700,2019-12-01,2019,0,55,67,1964,10,Male,40.67,-89.54,22416,45707,113194,715,3
5685,5802,545,Visa,Debit,2018-04-01,0,1,34329,2003-12-01,2010,0,55,67,1964,10,Male,40.67,-89.54,22416,45707,113194,715,3
5686,2125,789,Mastercard,Debit,2021-08-01,0,1,25206,2006-03-01,2018,0,43,60,1976,11,Female,39.59,-75.17,24417,49788,83932,690,3
5687,4523,789,Mastercard,Debit (Prepaid),2021-10-01,1,1,89,2002-09-01,2012,0,43,60,1976,11,Female,39.59,-75.17,24417,49788,83932,690,3
5688,2269,789,Visa,Debit,2024-04-01,1,3,15143,2010-03-01,2014,0,43,60,1976,11,Female,39.59,-75.17,24417,49788,83932,690,3
5689,3071,742,Mastercard,Credit,2010-10-01,1,2,12700,2010-05-01,2010,0,69,67,1950,12,Female,38.74,-77.48,24016,50753,20226,698,4
5690,4751,742,Visa,Debit (Prepaid),2024-04-01,1,2,53,2009-09-01,2009,0,69,67,1950,12,Female,38.74,-77.48,24016,50753,20226,698,4
5691,3900,742,Mastercard,Debit (Prepaid),2023-07-01,1,2,67,2009-07-01,2016,0,69,67,1950,12,Female,38.74,-77.48,24016,50753,20226,698,4
5692,3943,742,Mastercard,Debit,2020-04-01,0,2,22839,2010-07-01,2015,0,69,67,1950,12,Female,38.74,-77.48,24016,50753,20226,698,4
5693,706,612,Mastercard,Debit,2024-05-01,1,1,17252,2020-01-01,2020,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5694,2294,612,Visa,Debit,2024-03-01,1,1,19103,2011-03-01,2011,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5695,4031,612,Visa,Debit,2020-05-01,0,1,15619,2014-07-01,2014,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5696,2375,612,Mastercard,Debit,2020-02-01,1,1,17512,2018-03-01,2018,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5697,186,612,Visa,Credit,2020-11-01,1,1,9300,2008-01-01,2008,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5698,3512,612,Discover,Credit,2021-03-01,1,2,9300,2011-06-01,2011,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5699,4925,612,Mastercard,Debit,2021-01-01,1,1,13584,2019-09-01,2019,0,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7
5700,1437,536,Amex,Credit,2020-02-01,1,2,8300,2020-02-01,2020,0,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5
5701,940,536,Visa,Credit,2024-10-01,1,1,7000,2020-01-01,2020,0,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5
5702,707,536,Mastercard,Debit (Prepaid),2020-01-01,1,1,80,2020-01-01,2020,0,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5
5703,941,536,Visa,Debit,2020-02-01,1,1,3678,2020-01-01,2020,0,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5
5704,708,536,Mastercard,Debit,2020-02-01,1,1,5826,2020-01-01,2020,0,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5
5705,1438,523,Amex,Credit,2024-03-01,1,2,8200,2020-02-01,2020,0,27,65,1992,6,Female,42.77,-86.1,18877,38487,28032,773,4
5706,2713,523,Discover,Credit,2023-10-01,1,1,13000,2013-04-01,2013,0,27,65,1992,6,Female,42.77,-86.1,18877,38487,28032,773,4
5707,3612,523,Mastercard,Debit,2022-05-01,1,2,20430,2016-06-01,2016,0,27,65,1992,6,Female,42.77,-86.1,18877,38487,28032,773,4
5708,709,523,Mastercard,Credit,2020-02-01,1,1,8300,2020-01-01,2020,0,27,65,1992,6,Female,42.77,-86.1,18877,38487,28032,773,4
5709,2771,928,Mastercard,Debit,2019-07-01,1,1,10882,2017-04-01,2017,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5710,3572,928,Visa,Debit,2022-03-01,1,1,19454,2013-06-01,2013,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5711,3152,928,Mastercard,Debit,2020-02-01,1,1,19624,2014-05-01,2014,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5712,1203,928,Amex,Credit,2012-08-01,1,1,8700,2010-02-01,2010,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5713,710,928,Mastercard,Credit,2020-12-01,1,1,8000,2020-01-01,2020,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5714,4528,928,Visa,Debit,2020-03-01,1,1,14540,2002-09-01,2002,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5715,4335,928,Mastercard,Credit,2023-06-01,1,1,7300,2010-08-01,2013,0,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7
5716,3506,1642,Visa,Credit,2015-03-01,1,2,12200,2010-06-01,2010,0,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5
5717,3573,1642,Visa,Credit,2021-01-01,1,1,5000,2013-06-01,2013,0,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5
5718,5206,1642,Mastercard,Credit,2020-03-01,1,1,11200,2010-10-01,2010,0,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5
5719,6034,1642,Visa,Credit,2016-07-01,0,2,11200,2010-12-01,2011,0,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5
5720,4281,1642,Visa,Debit,2012-12-01,1,1,26730,2008-08-01,2010,0,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5
5721,332,495,Mastercard,Credit,2017-07-01,1,2,11500,2014-01-01,2014,0,49,63,1970,8,Male,43.04,-76.14,18649,38028,79101,831,4
5722,1740,495,Mastercard,Debit,2022-10-01,1,2,16747,2020-02-01,2020,0,49,63,1970,8,Male,43.04,-76.14,18649,38028,79101,831,4
5723,2521,495,Visa,Debit,2011-09-01,1,1,11574,2006-04-01,2009,0,49,63,1970,8,Male,43.04,-76.14,18649,38028,79101,831,4
5724,137,495,Mastercard,Debit,2008-06-01,0,1,13772,2007-01-01,2009,0,49,63,1970,8,Male,43.04,-76.14,18649,38028,79101,831,4
5725,2625,166,Visa,Debit,2021-02-01,1,1,271,2009-04-01,2012,0,83,64,1936,4,Female,39.15,-75.51,17634,25567,1001,665,3
5726,5284,166,Amex,Credit,2022-05-01,1,2,16100,2014-10-01,2014,0,83,64,1936,4,Female,39.15,-75.51,17634,25567,1001,665,3
5727,1741,166,Mastercard,Debit,2020-02-01,1,2,11039,2020-02-01,2020,0,83,64,1936,4,Female,39.15,-75.51,17634,25567,1001,665,3
5728,4836,1277,Mastercard,Credit,2017-08-01,1,2,19800,2012-09-01,2012,0,33,65,1987,1,Male,43.1,-76.21,25429,51848,86951,692,1
5729,2714,718,Discover,Credit,2024-11-01,1,2,5700,2013-04-01,2013,0,48,63,1971,8,Male,41.64,-85.41,14263,29081,56301,655,3
5730,5796,718,Mastercard,Credit,2011-03-01,0,1,7200,2003-12-01,2012,0,48,63,1971,8,Male,41.64,-85.41,14263,29081,56301,655,3
5731,1189,718,Mastercard,Debit (Prepaid),2020-09-01,1,2,11,2009-02-01,2013,0,48,63,1971,8,Male,41.64,-85.41,14263,29081,56301,655,3
5732,711,1962,Mastercard,Debit,2021-10-01,1,2,45373,2020-01-01,2020,0,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5
5733,3371,1962,Visa,Credit,2011-06-01,0,1,21000,2007-06-01,2015,0,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5
5734,3798,1962,Visa,Debit,2021-08-01,1,1,43287,2006-07-01,2013,0,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5
5735,2594,1962,Visa,Debit,2021-07-01,1,1,42176,2008-04-01,2008,0,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5
5736,2126,1962,Mastercard,Debit,2022-03-01,1,2,19789,2006-03-01,2010,0,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5
5737,2198,133,Mastercard,Debit,2022-07-01,1,1,24508,2008-03-01,2009,0,31,65,1988,10,Female,33.95,-84.54,30747,62692,50290,698,2
5738,4683,133,Mastercard,Debit,2024-03-01,1,1,25197,2008-09-01,2011,0,31,65,1988,10,Female,33.95,-84.54,30747,62692,50290,698,2
5739,6113,682,Mastercard,Credit,2022-10-01,1,2,9300,2015-12-01,2015,0,58,62,1961,10,Male,40.69,-111.99,17276,35229,60945,724,2
5740,6145,682,Visa,Debit,2020-08-01,1,1,16047,2019-12-01,2019,0,58,62,1961,10,Male,40.69,-111.99,17276,35229,60945,724,2
5741,5162,795,Mastercard,Debit,2023-12-01,1,1,27795,2009-10-01,2014,0,40,58,1979,3,Female,32.79,-96.76,37234,75918,94579,759,2
5742,4357,795,Discover,Credit,2020-04-01,1,2,16100,2011-08-01,2011,0,40,58,1979,3,Female,32.79,-96.76,37234,75918,94579,759,2
5743,5904,1849,Mastercard,Debit,2023-05-01,1,2,14027,2007-12-01,2014,0,39,66,1980,11,Female,47.13,-122.4,20345,41483,64098,721,2
5744,1011,1849,Discover,Credit,2024-08-01,1,1,10600,2003-02-01,2007,0,39,66,1980,11,Female,47.13,-122.4,20345,41483,64098,721,2
5745,3661,1732,Visa,Debit,2023-12-01,1,2,26995,2000-07-01,2009,0,50,60,1969,7,Female,37.77,-122.21,26391,53810,78986,637,1
5746,712,167,Mastercard,Credit,2020-01-01,1,1,10400,2020-01-01,2020,0,26,72,1994,1,Female,35.88,-80.01,18657,38036,0,743,3
5747,1742,167,Mastercard,Credit,2023-09-01,1,2,11400,2020-02-01,2020,0,26,72,1994,1,Female,35.88,-80.01,18657,38036,0,743,3
5748,942,167,Visa,Credit,2022-01-01,1,2,11900,2020-01-01,2020,0,26,72,1994,1,Female,35.88,-80.01,18657,38036,0,743,3
5749,1987,1496,Visa,Debit,2021-09-01,1,1,29065,2020-02-01,2020,0,20,65,1999,9,Male,41.75,-70.61,23909,48747,171249,713,3
5750,713,1496,Mastercard,Debit (Prepaid),2023-07-01,1,2,55,2020-01-01,2020,0,20,65,1999,9,Male,41.75,-70.61,23909,48747,171249,713,3
5751,943,1496,Visa,Debit (Prepaid),2020-01-01,1,1,89,2020-01-01,2020,0,20,65,1999,9,Male,41.75,-70.61,23909,48747,171249,713,3
5752,1743,853,Mastercard,Credit,2020-03-01,1,2,22800,2020-02-01,2020,0,29,67,1990,8,Female,42.46,-83.37,36817,75070,161525,723,1
5753,6096,237,Visa,Credit,2021-04-01,0,2,4300,2013-12-01,2013,0,42,72,1977,8,Male,37.96,-121.76,28733,58584,99235,563,2
5754,3574,237,Visa,Debit,2021-02-01,0,1,38900,2013-06-01,2013,0,42,72,1977,8,Male,37.96,-121.76,28733,58584,99235,563,2
5755,4238,769,Discover,Credit,2012-11-01,0,1,9500,2008-08-01,2009,0,53,66,1966,10,Female,36.2,-81.66,19604,39974,77967,644,2
5756,1744,769,Mastercard,Debit,2020-02-01,1,2,17633,2020-02-01,2020,0,53,66,1966,10,Female,36.2,-81.66,19604,39974,77967,644,2
5757,3298,2,Mastercard,Credit,2020-11-01,1,1,7400,2005-06-01,2011,0,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5
5758,3593,2,Mastercard,Debit,2024-07-01,1,1,9001,2015-06-01,2015,0,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5
5759,2576,2,Mastercard,Debit,2023-08-01,0,2,9669,2008-04-01,2011,0,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5
5760,6073,2,Mastercard,Debit,2024-08-01,1,2,16491,2012-12-01,2012,0,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5
5761,2919,2,Visa,Credit,2013-12-01,1,1,7800,2006-05-01,2012,0,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5
5762,3153,313,Mastercard,Debit,2023-02-01,1,2,12183,2014-05-01,2014,0,32,68,1987,6,Female,36.73,-95.94,16453,33548,31183,693,2
5763,4804,313,Visa,Credit,2022-12-01,1,1,8900,2010-09-01,2016,0,32,68,1987,6,Female,36.73,-95.94,16453,33548,31183,693,2
5764,714,1624,Mastercard,Debit,2023-10-01,0,1,13558,2020-01-01,2020,0,23,74,1996,7,Male,40.07,-80.89,20697,42200,28557,769,2
5765,1988,1624,Visa,Credit,2023-06-01,1,1,12600,2020-02-01,2020,0,23,74,1996,7,Male,40.07,-80.89,20697,42200,28557,769,2
5766,1745,958,Mastercard,Debit,2023-10-01,1,1,10742,2020-02-01,2020,0,18,65,2001,9,Female,32.38,-83.35,16413,33459,37753,705,3
5767,944,958,Visa,Credit,2020-02-01,1,2,8100,2020-01-01,2020,0,18,65,2001,9,Female,32.38,-83.35,16413,33459,37753,705,3
5768,945,958,Visa,Debit,2024-10-01,1,1,12240,2020-01-01,2020,0,18,65,2001,9,Female,32.38,-83.35,16413,33459,37753,705,3
5769,2938,989,Mastercard,Credit,2024-02-01,1,1,28000,2007-05-01,2007,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5770,4613,989,Mastercard,Debit,2020-06-01,0,1,19843,2006-09-01,2015,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5771,4354,989,Visa,Debit,2021-02-01,1,2,4707,2010-08-01,2010,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5772,3039,989,Amex,Credit,2024-01-01,1,1,16200,2010-05-01,2010,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5773,3643,989,Mastercard,Debit (Prepaid),2020-10-01,1,1,58,2019-06-01,2019,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5774,4124,989,Visa,Credit,2020-02-01,1,2,21600,2003-08-01,2015,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5775,2511,989,Mastercard,Debit,2022-01-01,1,2,4707,2006-04-01,2015,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5776,3979,989,Mastercard,Debit,2024-05-01,1,3,27178,2011-07-01,2011,0,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8
5777,2976,1562,Mastercard,Credit,2023-03-01,1,2,8100,2008-05-01,2014,0,38,65,1982,2,Female,36.26,-94.69,12517,25524,69401,759,3
5778,168,1562,Mastercard,Debit,2024-02-01,1,2,16815,2008-01-01,2014,0,38,65,1982,2,Female,36.26,-94.69,12517,25524,69401,759,3
5779,3459,1562,Visa,Debit (Prepaid),2022-02-01,1,1,0,2009-06-01,2012,0,38,65,1982,2,Female,36.26,-94.69,12517,25524,69401,759,3
5780,2907,1983,Mastercard,Credit,2023-03-01,1,1,51900,2006-05-01,2009,0,50,67,1969,3,Male,33.55,-117.78,69236,141161,0,773,3
5781,3399,1983,Mastercard,Credit,2020-02-01,1,1,17700,2008-06-01,2009,0,50,67,1969,3,Male,33.55,-117.78,69236,141161,0,773,3
5782,2653,1983,Mastercard,Debit,2023-07-01,1,1,47211,2010-04-01,2010,0,50,67,1969,3,Male,33.55,-117.78,69236,141161,0,773,3
5783,191,1091,Amex,Credit,2024-03-01,0,2,17800,2009-01-01,2009,0,32,66,1987,5,Female,39.3,-76.61,26431,53890,252106,656,4
5784,1384,1091,Visa,Debit,2019-10-01,1,1,29685,2018-02-01,2018,0,32,66,1987,5,Female,39.3,-76.61,26431,53890,252106,656,4
5785,3507,1091,Visa,Credit,2024-08-01,0,1,12700,2010-06-01,2013,0,32,66,1987,5,Female,39.3,-76.61,26431,53890,252106,656,4
5786,3334,1091,Visa,Debit,2022-08-01,1,1,21744,2006-06-01,2011,0,32,66,1987,5,Female,39.3,-76.61,26431,53890,252106,656,4
5787,2013,759,Visa,Credit,2002-05-01,1,2,15500,1999-03-01,2013,0,60,65,1959,12,Male,35.92,-86.84,36563,74550,37427,687,4
5788,3716,759,Mastercard,Debit,2022-05-01,1,2,23154,2004-07-01,2012,0,60,65,1959,12,Male,35.92,-86.84,36563,74550,37427,687,4
5789,2230,759,Mastercard,Debit,2012-03-01,1,2,8747,2009-03-01,2009,0,60,65,1959,12,Male,35.92,-86.84,36563,74550,37427,687,4
5790,3101,759,Mastercard,Debit,2024-09-01,1,1,25059,2011-05-01,2011,0,60,65,1959,12,Male,35.92,-86.84,36563,74550,37427,687,4
5791,2069,779,Mastercard,Credit,2018-04-01,1,2,14200,2004-03-01,2010,0,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5
5792,119,779,Visa,Debit,2024-01-01,1,2,18888,2006-01-01,2014,0,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5
5793,1058,779,Mastercard,Debit,2023-10-01,0,2,3099,2005-02-01,2013,0,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5
5794,4558,779,Mastercard,Debit,2021-11-01,1,2,10656,2004-09-01,2011,0,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5
5795,3299,779,Mastercard,Debit,2012-06-01,1,2,12698,2005-06-01,2010,0,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5
5796,4282,105,Visa,Credit,2022-09-01,1,1,10200,2008-08-01,2012,0,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5
5797,4443,105,Visa,Credit,2015-04-01,1,2,10100,2014-08-01,2014,0,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5
5798,3460,105,Visa,Credit,2021-01-01,1,1,10700,2009-06-01,2013,0,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5
5799,1103,105,Amex,Credit,2012-06-01,1,2,6100,2007-02-01,2008,0,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5
5800,2499,105,Visa,Credit,2023-10-01,1,2,8800,2005-04-01,2014,0,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5
5801,3632,1618,Mastercard,Debit,2020-01-01,1,1,21280,2018-06-01,2018,0,53,66,1966,12,Male,40.91,-73.82,34646,70634,155651,682,4
5802,5363,1618,Mastercard,Debit (Prepaid),2023-03-01,1,1,111,2000-11-01,2010,0,53,66,1966,12,Male,40.91,-73.82,34646,70634,155651,682,4
5803,3031,1618,Visa,Debit,2024-01-01,1,1,26608,2009-05-01,2009,0,53,66,1966,12,Male,40.91,-73.82,34646,70634,155651,682,4
5804,5729,1618,Visa,Debit,2022-03-01,1,2,37619,2016-11-01,2016,0,53,66,1966,12,Male,40.91,-73.82,34646,70634,155651,682,4
5805,3239,1168,Mastercard,Debit,2020-09-01,1,1,25422,2002-06-01,2008,0,51,68,1968,10,Male,40.67,-74.42,53790,109673,242379,505,1
5806,5300,1237,Visa,Debit,2020-12-01,1,2,16053,2014-10-01,2014,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5807,2017,1237,Amex,Credit,2022-07-01,1,1,8400,2001-03-01,2014,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5808,3944,1237,Mastercard,Debit,2021-09-01,1,1,14385,2010-07-01,2012,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5809,5163,1237,Mastercard,Debit,2020-12-01,1,2,1607,2009-10-01,2011,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5810,2092,1237,Mastercard,Debit (Prepaid),2015-12-01,1,2,51,2005-03-01,2007,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5811,3372,1237,Visa,Debit,2023-09-01,1,2,5646,2007-06-01,2019,0,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6
5812,4283,699,Visa,Debit,2021-10-01,1,1,20887,2008-08-01,2008,0,42,68,1978,2,Male,41.48,-91.57,22308,45475,68358,698,3
5813,3285,699,Amex,Credit,2022-08-01,1,1,9500,2005-06-01,2005,0,42,68,1978,2,Male,41.48,-91.57,22308,45475,68358,698,3
5814,3875,699,Visa,Debit,2024-08-01,1,2,8960,2008-07-01,2014,0,42,68,1978,2,Male,41.48,-91.57,22308,45475,68358,698,3
5815,4012,646,Mastercard,Debit,2022-05-01,1,2,15822,2013-07-01,2013,0,38,65,1981,12,Female,41.47,-81.67,21402,43634,73037,786,3
5816,6090,646,Mastercard,Debit,2023-08-01,1,1,17057,2013-12-01,2013,0,38,65,1981,12,Female,41.47,-81.67,21402,43634,73037,786,3
5817,2093,646,Mastercard,Credit,2021-04-01,1,2,14500,2005-03-01,2019,0,38,65,1981,12,Female,41.47,-81.67,21402,43634,73037,786,3
5818,715,499,Mastercard,Debit,2023-01-01,1,2,14146,2020-01-01,2020,0,23,66,1996,9,Male,40.71,-73.99,18525,37769,1412,742,2
5819,716,499,Mastercard,Debit,2020-03-01,1,1,22392,2020-01-01,2020,0,23,66,1996,9,Male,40.71,-73.99,18525,37769,1412,742,2
5820,5976,1403,Mastercard,Debit,2013-09-01,1,2,21084,2009-12-01,2015,0,74,61,1945,11,Male,37.94,-77.65,25937,24545,22488,753,2
5821,2830,1403,Mastercard,Debit,2024-03-01,1,2,11889,2002-05-01,2014,0,74,61,1945,11,Male,37.94,-77.65,25937,24545,22488,753,2
5822,5433,631,Mastercard,Credit,2009-10-01,1,1,8600,2005-11-01,2006,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5823,4355,631,Visa,Debit,2023-09-01,1,1,1740,2010-08-01,2010,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5824,4515,631,Mastercard,Debit,2022-06-01,1,1,16908,2001-09-01,2013,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5825,2818,631,Mastercard,Debit,2022-07-01,1,1,15591,2001-05-01,2012,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5826,3784,631,Mastercard,Debit,2008-05-01,1,2,20974,2006-07-01,2007,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5827,717,631,Mastercard,Credit,2022-05-01,1,1,7200,2020-01-01,2020,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5828,2596,631,Amex,Credit,2024-02-01,0,1,8500,2009-04-01,2010,0,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7
5829,4138,1070,Mastercard,Debit,2022-08-01,1,1,28666,2004-08-01,2010,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5830,718,1070,Mastercard,Debit,2022-02-01,0,2,24334,2020-01-01,2020,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5831,2923,1070,Amex,Credit,2020-02-01,1,2,13100,2007-05-01,2013,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5832,4684,1070,Mastercard,Debit (Prepaid),2011-01-01,1,2,53,2008-09-01,2012,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5833,2908,1070,Mastercard,Debit,2021-11-01,1,1,16898,2006-05-01,2013,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5834,5072,1070,Amex,Credit,2021-02-01,1,2,9600,2007-10-01,2008,0,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6
5835,2455,291,Amex,Credit,2005-04-01,1,2,6800,2004-04-01,2010,0,64,66,1956,1,Female,34.76,-84.97,19818,40407,62695,793,3
5836,3221,291,Amex,Credit,2024-10-01,1,2,9900,2001-06-01,2006,0,64,66,1956,1,Female,34.76,-84.97,19818,40407,62695,793,3
5837,169,291,Mastercard,Debit (Prepaid),2018-08-01,1,2,52,2008-01-01,2011,0,64,66,1956,1,Female,34.76,-84.97,19818,40407,62695,793,3
5838,5774,738,Mastercard,Credit,2020-08-01,1,2,19600,2001-12-01,2013,0,57,67,1962,10,Female,40.02,-105.25,31377,63974,131731,707,4
